,Artist,Title,vader_sentiment,textblob_subjectivity,NRC_emotion_vector_norm,NRC_emotion_dominant
3410,Katy Perry,Whatever You Say,0.9988,0.4295454545454545,"[9.99982459e-01 3.05896955e-07 1.12533201e-07 3.05896955e-07
 1.67014078e-05 1.12533201e-07 7.58242742e-10 2.06111747e-09]",joy
3411,Katy Perry,Dark Horse (Remix),0.9985,0.3663194444444444,"[1.23276226e-04 2.25788285e-06 4.53507893e-05 3.05571214e-07
 9.98917608e-01 9.10894952e-04 7.57435313e-10 3.05571214e-07]",anticipation
3412,Katy Perry,High and the Lows,-0.5994,0.6037037037037036,"[0.07601762 0.20663731 0.20663731 0.20663731 0.07601762 0.07601762
 0.07601762 0.07601762]",others
3413,Katy Perry,Chained to the Rhythm (Oliver Heldens Remix),0.9945,0.4068965517241378,"[7.31058578e-01 1.01529005e-11 2.03926458e-10 2.75984449e-11
 7.50203514e-11 2.68941421e-01 3.73504336e-12 2.75984449e-11]",joy
3414,Katy Perry,Dark Horse (Solo Version),0.9978,0.3703703703703703,"[3.34198093e-04 4.52287936e-05 9.08444605e-04 6.12105160e-06
 9.96230476e-01 2.46940846e-03 2.05338405e-09 6.12105160e-06]",anticipation
3415,Katy Perry,Daisies (Oliver Heldens Remix),-0.6908,0.3922222222222221,"[6.02954361e-06 3.29201927e-04 3.29201927e-04 1.79738162e-02
 6.02954361e-06 9.81337113e-01 1.63899988e-05 2.21814513e-06]",trust
3416,Katy Perry,Nothing Like the First Time,-0.9966,0.605324074074074,"[1.18362726e-04 1.75665860e-02 2.37737890e-03 1.75665860e-02
 9.59103100e-01 1.60186530e-05 8.74588820e-04 2.37737890e-03]",anticipation
3417,Katy Perry,Takes One to Know One,-0.802,0.7515873015873016,"[2.35380514e-03 4.72774400e-02 3.18552885e-04 1.17189057e-04
 9.49592766e-01 5.83449960e-06 1.58598142e-05 3.18552885e-04]",anticipation
3418,Katy Perry,Time’s Up,0.9984,0.4690873015873016,"[2.68937498e-01 3.02649284e-08 6.07887336e-07 8.22686048e-08
 7.31047915e-01 1.22097435e-05 1.65240910e-06 4.09591265e-09]",anticipation
3419,Katy Perry,Naturally,0.9847,0.4080645161290321,"[9.43457118e-01 8.60321531e-04 3.16494604e-04 8.60321531e-04
 4.69719640e-02 6.35696406e-03 8.60321531e-04 3.16494604e-04]",joy
3420,Katy Perry,Weigh Me Down,-0.9845,0.6505698005698004,"[4.15668408e-07 1.67692604e-04 4.15668408e-07 6.16906616e-05
 4.99884608e-01 4.99884608e-01 1.52915862e-07 4.15668408e-07]",others
3421,Katy Perry,That’s More Like It,0.9997,0.5059351276742581,"[4.62082660e-01 1.14538840e-03 3.11348847e-03 1.55011463e-04
 4.62082660e-01 6.25360877e-02 8.46333914e-03 4.21364844e-04]",others
3422,Katy Perry,Spit,-0.9302,0.6898148148148148,"[1.93652762e-08 4.67767331e-01 4.67767331e-01 6.33054242e-02
 3.88961969e-07 1.93652762e-08 7.12408697e-09 1.15947929e-03]",others
3423,Katy Perry,Thinking of You (Acoustic),0.9935,0.6022727272727273,"[0.07364391 0.02709208 0.02709208 0.02709208 0.07364391 0.2001849
 0.54415897 0.02709208]",surprise
3424,Katy Perry,Rise (Purity Ring Remix),-0.6841,0.3428571428571428,"[1.22047798e-03 3.31760312e-03 9.01818026e-03 4.92375959e-01
 1.22047798e-03 4.92375959e-01 4.48988757e-04 2.23538340e-05]",others
3425,Katy Perry,Swish Swish (Live),0.9918,0.3384615384615385,"[0.0220059  0.44200033 0.00109561 0.05981824 0.00809552 0.00297817
 0.44200033 0.0220059 ]",others
3426,Katy Perry,I Kissed a Girl (The Knocks Remix),0.9993,0.4023394241417496,"[9.36237540e-01 1.42588788e-08 1.92972940e-09 1.42588788e-08
 4.66125224e-02 2.11620524e-06 1.71477887e-02 1.92972940e-09]",joy
3427,Katy Perry,This Is How We Do / Last Friday Night (T.G.I.F.),0.9955,0.5411347517730498,"[1.04918884e-01 2.60067913e-04 2.60067913e-04 9.56736384e-05
 1.04918884e-01 7.75251521e-01 1.41992269e-02 9.56736384e-05]",trust
3428,Katy Perry,Hot N Cold (Bimbo Jones Remix Radio Edit),-0.9389,0.4453030303030304,"[6.62934676e-03 4.46681871e-05 9.83882296e-01 3.30055741e-04
 2.43880038e-03 4.46681871e-05 6.62934676e-03 8.18126385e-07]",anger
3429,Katy Perry,Ur So Gay (Remix),-0.9854,0.4166666666666666,"[1.85211677e-45 1.85211677e-45 1.85211677e-45 1.85211677e-45
 1.85211677e-45 1.85211677e-45 1.85211677e-45 1.00000000e+00]",disgust
3430,Katy Perry,Shameless Summer,-0.8773,0.6041666666666666,"[0.08410001 0.22860754 0.03093867 0.22860754 0.08410001 0.08410001
 0.03093867 0.22860754]",others
3431,Katy Perry,White Christmas,0.9732,0.8400000000000001,"[7.86894087e-01 4.83484437e-06 3.57249363e-05 4.83484437e-06
 1.06494534e-01 1.06494534e-01 3.57249363e-05 3.57249363e-05]",joy
3432,Katy Perry,This Moment / Love Me,0.995,0.3728937728937728,"[9.99470596e-01 1.23344470e-04 4.53758949e-05 1.66928588e-05
 3.35285033e-04 2.25913278e-06 3.05740375e-07 6.14095958e-06]",joy
3433,Katy Perry,Swish Swish (Blonde Remix),0.0,1.0,"[0.00330222 0.49009333 0.00330222 0.49009333 0.00330222 0.00330222
 0.00330222 0.00330222]",others
3434,Katy Perry,I Kissed a Girl (Dr. Luke & Benny Blanco Remix),0.9937,0.3191964285714286,"[6.65227361e-01 4.08729817e-06 4.08729817e-06 4.08729817e-06
 9.00287333e-02 4.08729817e-06 2.44723470e-01 4.08729817e-06]",joy
3435,Katy Perry,International Smile / Vogue,0.9866,0.6377288188002476,"[7.26059098e-01 1.79972057e-03 8.96028110e-05 1.21264218e-05
 3.29630320e-05 4.89214772e-03 2.67102215e-01 1.21264218e-05]",joy
3436,Katy Perry,In Between,-0.9219,0.4436507936507936,"[0.04474604 0.33063102 0.12163236 0.12163236 0.01646115 0.12163236
 0.12163236 0.12163236]",sadness
3437,Katy Perry,Never Really Over (R3HAB Remix),-0.5429,0.8177350427350427,"[3.05848373e-07 1.23388040e-04 1.66987553e-05 1.66987553e-05
 1.66987553e-05 3.05848373e-07 9.99823644e-01 2.25993078e-06]",surprise
3438,Katy Perry,Bon Appétit (3LAU Remix),0.9907,0.3799047619047618,"[9.50015488e-01 1.44687166e-08 3.18694692e-04 7.89965162e-07
 5.83709690e-06 5.83709690e-06 2.35485296e-03 4.72984860e-02]",joy
3439,Katy Perry,Unreleased Songs [Discography List],0.959,0.5079365079365079,"[0.49049157 0.02442014 0.02442014 0.06638082 0.18044177 0.18044177
 0.02442014 0.00898367]",joy
3440,Katy Perry,Niggas In Paris (Katy Perry Cover),0.9709,0.4231505102040814,"[3.06063805e-06 4.98133507e-01 1.23474952e-03 4.98133507e-01
 2.26152263e-05 1.23474952e-03 3.06063805e-06 1.23474952e-03]",others
3441,Katy Perry,California Gurls (Passion Pit Main Mix),0.9965,0.4312499999999999,"[9.99758482e-01 2.25978350e-06 4.53889649e-05 1.66976670e-05
 1.23379998e-04 6.14272842e-06 4.53889649e-05 2.25978350e-06]",joy
3442,Katy Perry,I Kissed a Girl (Rock Remix),0.9959,0.3499173280423279,"[6.43566272e-01 2.15892433e-04 7.94223876e-05 2.15892433e-04
 8.70972238e-02 2.36754801e-01 3.20412780e-02 2.92178636e-05]",joy
3443,Katy Perry,Rise (Monsieur Adi Radio Edit),0.7357,0.3666666666666667,"[2.92363117e-04 5.87227019e-03 2.16028748e-03 8.71522170e-01
 2.16028748e-03 1.17947700e-01 3.95670453e-05 5.35481728e-06]",fear
3444,Katy Perry,Daisies (MK Remix),-0.8979,0.3614379084967318,"[3.06446225e-06 1.23629231e-03 1.23629231e-03 4.98755915e-01
 3.06446225e-06 4.98755915e-01 8.33007205e-06 1.12735266e-06]",others
3445,Katy Perry,Freedom,0.9923,0.4742424242424242,"[4.98246630e-01 1.23502992e-03 4.54342116e-04 4.54342116e-04
 4.54342116e-04 4.98246630e-01 4.54342116e-04 4.54342116e-04]",others
3446,Katy Perry,I Kissed a Girl (MTV Unplugged),0.9969,0.3485682110682109,"[6.96237706e-01 8.59225589e-05 3.16091430e-05 8.59225589e-05
 3.46636343e-02 2.56131538e-01 1.27520384e-02 1.16283539e-05]",joy
3447,Katy Perry,Agree To Disagree,0.9995,0.3315476190476191,"[4.53916734e-05 1.66986634e-05 9.99818141e-01 4.53916734e-05
 6.14309498e-06 4.53916734e-05 6.14309498e-06 1.66986634e-05]",anger
3448,Katy Perry,The One That Got Away (7th Heaven Club Mix),-0.4767,0.6566666666666667,"[1.81007853e-01 6.65890680e-02 6.65890680e-02 9.01185037e-03
 4.92030359e-01 1.81007853e-01 3.31527448e-03 4.48673611e-04]",anticipation
3449,Katy Perry,Hot N Cold (Yelle Remix),0.5811,0.1867028682818151,"[2.54366536e-13 1.12535162e-07 9.99999887e-01 1.87952861e-12
 1.87952861e-12 9.35762192e-14 4.65888562e-15 6.30511605e-16]",anger
3450,Katy Perry,Hot N Cold (Innerpartysystem Main),-0.9961,0.494017857142857,"[1.75948592e-12 1.71458445e-02 9.36131390e-01 4.66072375e-02
 6.47278698e-13 3.22261088e-14 1.75948592e-12 1.15527791e-04]",anger
3451,Katy Perry,Bajo mis condiciones,0.0,1.0,[0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125],others
3452,Katy Perry,Rise (TĀLĀ Remix),-0.1436,0.55,"[0.00201657 0.1101012  0.01490058 0.81354395 0.01490058 0.04050397
 0.00201657 0.00201657]",fear
3453,Katy Perry,Birds to the Ocean,0.9704,0.3966666666666667,"[0.47073904 0.02343672 0.02343672 0.0637076  0.17317522 0.17317522
 0.0637076  0.00862189]",joy
3454,Katy Perry,Ur So Gay (MTV Unplugged),-0.9209,0.4082671957671956,"[0.8833423  0.01617898 0.00218959 0.00218959 0.04397902 0.04397902
 0.00595191 0.00218959]",joy
3455,Katy Perry,This Is How We Do (Brillz Remix),0.8481,1.0,"[0.10289885 0.10289885 0.10289885 0.10289885 0.27970807 0.10289885
 0.10289885 0.10289885]",anticipation
3456,Katy Perry,California Gurls (Armand Van Helden Remix),0.9888,0.4197368421052632,"[9.30835718e-01 8.48812304e-04 6.27192173e-03 6.27192173e-03
 4.63435815e-02 8.48812304e-04 6.27192173e-03 2.30731106e-03]",joy
3457,Katy Perry,California Gurls (Demo),0.996,0.4412790697674417,"[9.73348149e-01 4.41899376e-05 6.55836824e-03 8.87578623e-04
 1.78274932e-02 3.26521928e-04 8.87578623e-04 1.20120704e-04]",joy
3458,Katy Perry,Dark Horse (Elephante Remix),0.9986,0.3500000000000001,"[2.53642329e-01 4.64562130e-03 3.43267564e-02 4.64562130e-03
 6.89471333e-01 1.26281080e-02 1.15153439e-05 6.28716474e-04]",anticipation
3459,Katy Perry,Dancin in the Green,0.4363,0.7,"[4.98963138e-01 1.67383486e-04 1.67383486e-04 1.67383486e-04
 1.23680597e-03 4.98963138e-01 1.67383486e-04 1.67383486e-04]",others
3460,Katy Perry,Lost (MTV Unplugged),-0.9421,0.5383714698000412,"[9.08562631e-04 9.96359908e-01 1.22960581e-04 9.08562631e-04
 9.08562631e-04 3.34241513e-04 3.34241513e-04 1.22960581e-04]",sadness
3461,Katy Perry,Harleys In Hawaii (KANDY Remix),0.9684,0.7241815476190476,"[9.83407563e-01 1.21362135e-04 3.29896485e-04 1.21362135e-04
 2.43762364e-03 6.62614804e-03 6.62614804e-03 3.29896485e-04]",joy
3462,Katy Perry,Katy Perry Sets Record On Pop Songs Chart,0.5899,0.591358024691358,"[1.12524929e-07 4.13956080e-08 4.13956080e-08 4.13956080e-08
 4.53957964e-05 9.99908956e-01 4.53957964e-05 1.52285932e-08]",trust
3463,Katy Perry,Waking Up In Vegas (Calvin Harris Remix Edit),-0.9663,0.3777777777777779,"[9.99993697e-01 7.58251264e-10 2.26031516e-06 5.60276113e-09
 8.31523478e-07 8.31523478e-07 2.26031516e-06 1.12534465e-07]",joy
3464,Katy Perry,Funky,-0.9304,0.2693877551020408,"[0.02254469 0.4528222  0.16658398 0.16658398 0.00829373 0.00829373
 0.00829373 0.16658398]",sadness
3465,Katy Perry,Ur So Gay (DJ Skeet Skeet & Cory Enemy Remix),-0.9683,0.5103174603174603,"[0.19974315 0.19974315 0.0270323  0.0734814  0.19974315 0.19974315
 0.0734814  0.0270323 ]",others
3466,Katy Perry,Space Oddity (Cover),0.5413,0.5522222222222223,"[2.44648399e-03 2.44648399e-03 1.21803266e-04 9.00011164e-04
 6.65023298e-03 9.86982086e-01 3.31095604e-04 1.21803266e-04]",trust
3467,Katy Perry,California Gurls (Innerpartysystem Main Mix),-0.9985,0.4302083333333334,"[1.99603286e-03 1.08979701e-01 2.96237542e-01 2.96237542e-01
 3.65586170e-05 4.94767079e-06 2.70133672e-04 2.96237542e-01]",others
3468,Katy Perry,Smile (Joel Corry Remix),0.9997,0.7096801346801347,"[9.99999872e-01 2.44260043e-36 2.44260043e-36 6.63967635e-36
 2.38026610e-26 1.12535160e-07 1.52299778e-08 3.22133987e-27]",joy
3469,Katy Perry,Bon Appétit (Martin Jensen Remix),0.9547,0.4277777777777777,"[9.98533623e-01 8.30309385e-07 4.53333564e-05 6.13520262e-06
 9.10544803e-04 4.53333564e-05 1.23228839e-04 3.34970713e-04]",joy
3470,Katy Perry,Wanna Be,-0.9299,0.5672380952380952,"[7.32394750e-07 1.19200755e-01 1.47105418e-05 8.80781064e-01
 1.34142778e-08 7.32394750e-07 1.81542508e-09 1.99085534e-06]",fear
3471,Katy Perry,Thinking of You (MTV Unplugged),0.9919,0.5520833333333333,"[0.17769872 0.02404891 0.02404891 0.02404891 0.06537171 0.17769872
 0.48303521 0.02404891]",surprise
3472,Katy Perry,E.T. (Benny Benassi Radio Edit),-0.7851,0.5186274509803921,"[2.99417422e-04 4.44374855e-02 8.13900937e-04 8.92550755e-01
 1.63476373e-02 2.99417422e-04 8.13900937e-04 4.44374855e-02]",fear
3473,Katy Perry,Harleys In Hawaii (Win and Woo Remix),0.978,0.7361552028218695,"[8.79817434e-01 1.98867722e-06 5.40578515e-06 1.98867722e-06
 2.95145868e-04 8.02289651e-04 1.19070342e-01 5.40578515e-06]",joy
3474,Katy Perry,Small Talk (Sofi Tukker Remix),0.9896,0.641540404040404,"[0.08743885 0.08743885 0.08743885 0.08743885 0.08743885 0.08743885
 0.23768344 0.23768344]",others
3475,Katy Perry,Waking Up in Vegas (Calvin Harris Extended Remix),-0.9705,0.3777777777777779,"[9.99998209e-01 1.02618612e-10 8.31527229e-07 7.58254684e-10
 3.05901772e-07 3.05901772e-07 3.05901772e-07 4.13993030e-08]",joy
3476,Katy Perry,Bon Appétit (MUNA Remix),0.9857,0.3792517006802723,"[1.58080906e-02 2.89535279e-04 2.13939242e-03 2.89535279e-04
 1.16806868e-01 7.87038487e-04 7.87038487e-04 8.63092501e-01]",disgust
3477,Katy Perry,E.T. (Noisia Remix),-0.1803,0.5158602150537634,"[8.97355010e-05 2.43926382e-04 1.21443794e-05 2.67497758e-01
 4.89939235e-03 8.97355010e-05 3.30118460e-05 7.27134296e-01]",disgust
3478,Katy Perry,Roar (DallasK Remix),0.9913,0.5918650793650793,"[3.38073953e-02 6.19204044e-04 6.19204044e-04 3.38073953e-02
 2.49804740e-01 6.79039686e-01 1.68317110e-03 6.19204044e-04]",trust
3479,Katy Perry,Rita My love,0.9998,0.3875824175824175,"[9.99989294e-01 2.26030521e-06 4.24830877e-18 2.31949800e-16
 2.26030521e-06 6.14414657e-06 4.13989340e-08 1.56286546e-18]",joy
3480,Katy Perry,E.T. (Tiësto Remix) [Club Edit],-0.6124,0.5446428571428572,"[3.64268327e-03 1.98883768e-01 3.64268327e-03 5.40622132e-01
 1.98883768e-01 4.92983572e-04 2.69159911e-02 2.69159911e-02]",fear
3481,Katy Perry,I Kissed a Girl (Jason Nevins Funkrokr Extended Mix),0.9981,0.3526071428571425,"[6.43895166e-01 1.96969025e-07 2.92327953e-05 1.96969025e-07
 8.71417346e-02 2.36875794e-01 3.20576526e-02 2.66568588e-08]",joy
3482,Katy Perry,Waking Up in Vegas (MTV Unplugged),-0.9558,0.3777777777777779,"[9.99460383e-01 4.53754312e-05 3.35281607e-04 1.66926883e-05
 4.53754312e-05 4.53754312e-05 6.14089683e-06 4.53754312e-05]",joy
3483,Katy Perry,I Can,0.1006,0.6214285714285714,"[0.04381418 0.0059296  0.0059296  0.00218138 0.01611834 0.04381418
 0.88003134 0.00218138]",surprise
3484,Katy Perry,Birthday (PRISMATIC WORLD TOUR VERSION),0.9992,0.5083743842364533,"[1.17310428e-01 7.39655944e-17 3.68253011e-18 7.39655944e-17
 8.66813332e-01 2.41794813e-10 1.58762400e-02 7.39655944e-17]",anticipation
3485,Katy Perry,Smile (Giorgio Moroder Remix),0.9993,0.6967054263565893,"[9.99999983e-01 1.56288216e-18 5.74952216e-19 1.56288216e-18
 3.44247705e-14 1.52299795e-08 2.06115359e-09 1.71390840e-15]",joy
3486,Katy Perry,Teenage Dream (Vandalism Le Pop Mix),0.9942,0.7440058479532163,"[9.79262252e-01 1.20850563e-04 6.01679523e-06 1.20850563e-04
 1.20850563e-04 1.79358138e-02 2.42734844e-03 6.01679523e-06]",joy
3487,Katy Perry,California Gurls (Manhattan Clique Long Beach Mix),0.9958,0.4203488372093023,"[9.78256061e-01 1.63385400e-05 2.42485434e-03 8.92054060e-04
 1.79173848e-02 1.20726389e-04 3.28168349e-04 4.44127565e-05]",joy
3488,Katy Perry,Small Talk (Lost Kings Remix),0.9979,0.8888888888888888,"[0.51351917 0.06949726 0.06949726 0.06949726 0.06949726 0.06949726
 0.06949726 0.06949726]",joy
3489,Katy Perry,Never Really Over (Syn Cole Remix),-0.5429,0.8287037037037037,"[8.28873932e-07 2.47083837e-03 3.34391610e-04 3.34391610e-04
 4.52549833e-05 8.28873932e-07 9.96807341e-01 6.12459598e-06]",surprise
3490,Katy Perry,Hot N Cold (Manhattan Clique Remix) [Radio Edit],0.5547,0.3633536360280546,"[2.45075576e-03 9.01582659e-04 9.88705438e-01 6.66184484e-03
 3.31673725e-04 4.48871575e-05 9.01582659e-04 2.23479998e-06]",anger
3491,Katy Perry,Birthday (Le Youth Extended Remix),0.9983,0.3964285714285713,"[9.07471092e-03 1.38207663e-10 1.38207663e-10 1.38207663e-10
 4.95462428e-01 4.11991238e-07 4.95462428e-01 2.05118359e-08]",others
3492,Katy Perry,I Kissed a Girl (Dr. Luke and Benny Blanco Extended Mix),0.9976,0.3191964285714286,"[6.65240279e-01 2.03498545e-07 2.03498545e-07 2.03498545e-07
 9.00304816e-02 2.03498545e-07 2.44728222e-01 2.03498545e-07]",joy
3493,Katy Perry,Small Talk (White Panda Remix),0.9893,0.6867224880382774,"[0.41451889 0.05609903 0.05609903 0.05609903 0.05609903 0.05609903
 0.15249298 0.15249298]",joy
3494,Katy Perry,Hot N Cold (Manhattan Clique Remix) [Long Edit],-0.6672,0.3378993369499695,"[1.12535155e-07 7.58255909e-10 9.99999824e-01 5.60279545e-09
 1.52299771e-08 7.58255909e-10 4.13993699e-08 1.38879414e-11]",anger
3495,Katy Perry,The One That Got Away (Tommie Sunshine & Disco Fries Club Mix),-0.2263,0.6566666666666667,"[0.15332383 0.41677738 0.15332383 0.05640468 0.15332383 0.05640468
 0.00763354 0.00280822]",sadness
3496,Katy Perry,Bad Photographs,0.9969,0.3903225806451611,"[0.14373484 0.14373484 0.05287709 0.3907118  0.0194524  0.05287709
 0.14373484 0.05287709]",fear
3497,Katy Perry,E.T. (Johnson Somerset & John Monkman Remix),-0.7193,0.4953124999999999,"[1.64833526e-06 1.80761910e-03 6.06388653e-07 7.29245592e-01
 6.64985904e-04 6.06388653e-07 4.48063978e-06 2.68274461e-01]",fear
3498,Katy Perry,Part of Me (Jacques Lu Cont’s Thin White Duke Mix),-0.7845,0.5460317460317461,"[0.01619338 0.1196538  0.04401817 0.32525274 0.04401817 0.00595721
 0.32525274 0.1196538 ]",others
3499,Katy Perry,E.T. (Dave Audé Remix) [Radio Edit],-0.8321,0.4974137931034483,"[5.97917025e-06 1.78236553e-02 1.62530698e-05 9.73138607e-01
 2.41216944e-03 2.19961381e-06 4.41804244e-05 6.55695635e-03]",fear
3500,Katy Perry,This Is How We Do (Grandtheft Remix),-0.2732,1.0,[0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125],others
3501,Katy Perry,The One That Got Away (Mixin Marc & Tony Svejda Peak Hour Club Mix),-0.2263,0.6566666666666667,"[0.15332383 0.41677738 0.15332383 0.05640468 0.15332383 0.05640468
 0.00763354 0.00280822]",sadness
3502,Katy Perry,The One That Got Away (R3hab Club Mix),-0.4404,0.6672222222222222,"[0.15899264 0.05849012 0.15899264 0.00791578 0.43218681 0.15899264
 0.02151731 0.00291205]",anticipation
3503,Katy Perry,I Kissed a Girl (Jason Nevins Funkrokr Edit),0.9969,0.3458655083655082,"[6.43786199e-01 7.94495287e-05 2.92278482e-05 7.94495287e-05
 8.71269875e-02 2.36835707e-01 3.20522275e-02 1.07523245e-05]",joy
3504,Katy Perry,Teenage Dream (Manhattan Clique Remix),0.9971,0.7910879629629629,"[9.79494180e-01 4.44689670e-05 2.21397950e-06 4.44689670e-05
 4.44689670e-05 1.79400617e-02 2.42792333e-03 2.21397950e-06]",joy
3505,Katy Perry,The One That Got Away (Plastic Plates Club Mix),0.4588,0.7,[0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125],others
3506,Katy Perry,Never Really Over (Wow & Flutter Remix),0.7612,0.7579879482657261,"[3.74986806e-11 1.51280475e-08 2.04735859e-09 2.04735859e-09
 6.69285079e-03 3.74986806e-11 9.93307130e-01 2.77079854e-10]",surprise
3507,Katy Perry,Reborn,-0.3985,0.5273015873015874,"[1.48167829e-02 8.08968938e-01 4.02761918e-02 1.48167829e-02
 1.09482040e-01 7.37684185e-04 5.45078983e-03 5.45078983e-03]",sadness
3508,Katy Perry,Playing House,0.9714,0.4404365079365078,"[6.03339097e-03 8.95434613e-01 8.16530675e-04 4.45810643e-02
 6.03339097e-03 3.00384849e-04 4.45810643e-02 2.21956050e-03]",sadness
3509,Katy Perry,Birthday (Octava Disco House Radio Edit),0.9974,0.6008403361344539,"[1.58762357e-02 8.89513167e-11 2.41794748e-10 8.89513167e-11
 8.66813098e-01 2.65160138e-07 1.17310396e-01 4.85657734e-09]",anticipation
3510,Katy Perry,Part of Me (Jacques Lu Cont’s Thin White Duke Radio Edit),-0.7615,0.5460317460317461,"[0.05287709 0.14373484 0.05287709 0.14373484 0.05287709 0.0194524
 0.3907118  0.14373484]",surprise
3511,Katy Perry,Smile (M-22 Remix),0.9971,0.7666666666666666,"[9.99314762e-01 8.30958924e-07 8.30958924e-07 8.30958924e-07
 6.14000210e-06 3.35232756e-04 3.35232756e-04 6.14000210e-06]",joy
3512,Katy Perry,Teenage Dream (Vandalism V8 Vocal Remix),0.9774,0.788888888888889,"[9.45096988e-01 6.36801341e-03 8.61816899e-04 6.36801341e-03
 6.36801341e-03 1.73100551e-02 1.73100551e-02 3.17044719e-04]",joy
3513,Katy Perry,Look But Don’t Touch,0.9288,0.4476190476190474,"[4.59980721e-02 3.09932572e-04 1.14017821e-04 3.09932572e-04
 9.23895976e-01 1.69217451e-02 6.22516212e-03 6.22516212e-03]",anticipation
3514,Katy Perry,Watch Me Walk Away,-0.987,0.3794871794871794,"[7.32375979e-07 1.99080432e-06 7.32375979e-07 1.19197700e-01
 8.80758490e-01 2.69426066e-07 9.91163105e-08 3.99863736e-05]",anticipation
3515,Katy Perry,Smile (Marshall Jefferson Remix),0.9997,0.7140070921985817,"[1.00000000e+00 5.24288566e-22 1.92874985e-22 5.24288566e-22
 1.15482242e-17 2.78946809e-10 3.77513454e-11 5.74952226e-19]",joy
3516,Katy Perry,My Boyfriend’s Ex-Girlfriend,-0.9859,0.5680555555555555,"[6.17004596e-04 6.76627699e-01 3.36873095e-02 2.48917420e-01
 3.36873095e-02 1.67719238e-03 2.26983306e-04 4.55908158e-03]",sadness
3517,Katy Perry,Teenage Dream (Kaskade Club Remix),0.9934,0.7440058479532163,"[9.79262252e-01 1.20850563e-04 6.01679523e-06 1.20850563e-04
 1.20850563e-04 1.79358138e-02 2.42734844e-03 6.01679523e-06]",joy
3518,Katy Perry,Waking Up in Vegas (Jason Nevins Electrotec Dub),-0.9871,0.3777777777777779,"[9.99801418e-01 1.66983841e-05 1.23385297e-04 6.14299223e-06
 1.66983841e-05 1.66983841e-05 2.25988055e-06 1.66983841e-05]",joy
3519,Katy Perry,Love Can Stand on His Own,0.9983,0.3242261322906483,"[9.99820323e-01 8.31379313e-07 8.31379313e-07 8.31379313e-07
 4.53917725e-05 1.23387630e-04 2.25992328e-06 6.14310838e-06]",joy
3520,Katy Perry,Smile (Tough Love Remix),0.9994,0.7710526315789474,"[9.99999998e-01 7.78113223e-20 7.78113223e-20 7.78113223e-20
 3.13913279e-17 7.58256042e-10 7.58256042e-10 3.13913279e-17]",joy
3521,Katy Perry,Waking Up in Vegas (Manhattan Clique Bellagio Remix),-0.9871,0.3777777777777779,"[9.99801418e-01 1.66983841e-05 1.23385297e-04 6.14299223e-06
 1.66983841e-05 1.66983841e-05 2.25988055e-06 1.66983841e-05]",joy
3522,Katy Perry,Waking Up in Vegas (Manhattan Clique Luxor Dub),-0.9871,0.3777777777777779,"[9.99801418e-01 1.66983841e-05 1.23385297e-04 6.14299223e-06
 1.66983841e-05 1.66983841e-05 2.25988055e-06 1.66983841e-05]",joy
3523,Katy Perry,Waking Up in Vegas (Jason Nevins Electrotec Club Remix),-0.9943,0.3777777777777779,"[9.99997737e-01 2.78946178e-10 2.06114896e-09 1.02618564e-10
 2.78946178e-10 2.78946178e-10 3.77512600e-11 2.26032429e-06]",joy
3524,Katy Perry,Lass Frooby Noo,0.9726,1.0,[0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125],others
3525,Katy Perry,Dark horse -there no horse,0.9993,0.3672364672364672,"[1.16342529e-01 5.79235343e-03 1.57452491e-02 2.88384296e-04
 8.59661471e-01 2.13088774e-03 9.67421539e-08 3.90285704e-05]",anticipation
3526,Khalid,Young Dumb & Broke,-0.9993,0.5287123238808636,"[9.93262357e-01 2.52652734e-13 1.04596658e-20 2.52652734e-13
 6.69254912e-03 1.55235205e-18 4.50940412e-05 3.84789602e-21]",joy
3527,Khalid,Location,0.6306,0.5540909090909091,"[0.01222945 0.66770517 0.00449896 0.03324308 0.245635   0.01222945
 0.01222945 0.01222945]",sadness
3528,Khalid,Better,0.9566,0.5454947652819994,"[2.66937557e-01 2.43415544e-04 2.43415544e-04 4.88913190e-03
 1.79861111e-03 7.25611511e-01 2.43415544e-04 3.29427116e-05]",trust
3529,Khalid,Talk,-0.8649,0.3094246031746032,"[3.28408012e-04 9.78970487e-01 3.28408012e-04 8.92705532e-04
 3.28408012e-04 1.79304699e-02 8.92705532e-04 3.28408012e-04]",sadness
3530,Khalid,Saved,0.9979,0.5798309178743961,"[9.77196750e-01 4.43646638e-05 1.48826867e-08 1.63208477e-05
 1.78979828e-02 2.42222857e-03 2.42222857e-03 1.09969007e-07]",joy
3531,Khalid,Coaster,0.973,0.7117460317460318,"[0.21243755 0.00389093 0.07815141 0.0287503  0.57746513 0.07815141
 0.01057664 0.01057664]",anticipation
3532,Khalid,OTW,0.9949,0.5989316239316239,"[6.10463072e-04 6.69454046e-01 1.22614786e-02 3.33301544e-02
 2.46278380e-01 3.33301544e-02 2.24576814e-04 4.51074588e-03]",sadness
